"Order time","Pickup address","Ride price","Booking fee","Toll fee","Cancellation fee","Tip","Currency","Payment method","Payment time","Distance","State"
"19.07.2022 11:45","Ruai, Nairobi","240.00","7.53","0.00","0.00","0.00","Ksh","Cash","19.07.2022 12:07","4.00","Finished"
"19.07.2022 10:35","Kasarani Constituency, Nairobi","630.00","19.67","0.00","0.00","0.00","Ksh","Cash","19.07.2022 11:37","16.00","Finished"
"17.07.2022 20:16","Guru Close, Nairobi","640.00","19.76","0.00","0.00","0.00","Ksh","Cash","17.07.2022 21:05","18.00","Finished"
"17.07.2022 20:00","Harambee, Nairobi","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","17.07.2022 20:15","2.00","Finished"
"17.07.2022 19:26","Lower Kabete Road, Nairobi","600.00","18.66","0.00","0.00","0.00","Ksh","Cash","17.07.2022 20:01","16.00","Finished"
"17.07.2022 18:26","Jamuhuri Shopping Centre, Nairobi","610.00","18.87","0.00","0.00","0.00","Ksh","Cash","17.07.2022 19:12","13.00","Finished"
"17.07.2022 17:37","Donholm, Nairobi","820.00","24.84","0.00","0.00","0.00","Ksh","Cash","17.07.2022 18:26","18.00","Finished"
"17.07.2022 15:33","Umoja, Nairobi","200.00","6.13","0.00","0.00","0.00","Ksh","Cash","17.07.2022 16:00","2.00","Finished"
"17.07.2022 14:57","Donholm Stage, Donholm, Nairobi","270.00","8.49","0.00","0.00","0.00","Ksh","Cash","17.07.2022 15:20","4.00","Finished"
"17.07.2022 13:58","Covenant Renewal Altar Ministry, Nairobi, Kenya","780.00","23.58","0.00","0.00","0.00","Ksh","Cash","17.07.2022 14:45","20.00","Finished"
"16.07.2022 21:59","Nkurumah Avenue, Nairobi","420.00","12.98","0.00","0.00","0.00","Ksh","Cash","16.07.2022 22:28","9.00","Finished"
"16.07.2022 20:38","Naivasha Road, Nairobi","330.00","10.28","0.00","0.00","0.00","Ksh","Cash","16.07.2022 21:00","6.00","Finished"
"16.07.2022 19:33","Kilimani, Nairobi","620.00","19.09","0.00","0.00","0.00","Ksh","Cash","16.07.2022 20:28","13.00","Finished"
"16.07.2022 18:56","Sixth Street, Nairobi","470.00","14.59","0.00","0.00","0.00","Ksh","Cash","16.07.2022 19:28","9.00","Finished"
"16.07.2022 18:17","Kiasungur Road, Nairobi","420.00","13.15","0.00","0.00","0.00","Ksh",Bolt Payment,"16.07.2022 18:56","7.00","Finished"
"16.07.2022 17:44","Sore Road 745, Nairobi","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","16.07.2022 18:02","3.00","Finished"
"16.07.2022 17:20","Embakasi, Nairobi","300.00","9.41","0.00","0.00","0.00","Ksh","Cash","16.07.2022 17:39","6.00","Finished"
"16.07.2022 16:39","Ring Road Ngara, Nairobi","420.00","12.90","0.00","0.00","0.00","Ksh","Cash","16.07.2022 17:08","8.00","Finished"
"16.07.2022 16:14","Ole Sinoni Road, Nairobi","290.00","8.90","0.00","0.00","0.00","Ksh","Cash","16.07.2022 16:40","5.00","Finished"
"16.07.2022 15:16","Fourteenth Street, Nairobi","260.00","7.97","0.00","0.00","0.00","Ksh","Cash","16.07.2022 15:46","5.00","Finished"
"16.07.2022 14:41","Pearl Towers, Nairobi, Kenya","530.00","16.41","0.00","0.00","0.00","Ksh","Cash","16.07.2022 15:19","11.00","Finished"
"16.07.2022 14:13","Ngong Road 100, Nairobi","240.00","7.48","0.00","0.00","0.00","Ksh","Cash","16.07.2022 14:39","3.00","Finished"
"16.07.2022 13:51","Kista Caffè - Best Coffee In Nairobi, Banda Street, Nairobi, Kenya","250.00","7.87","0.00","0.00","0.00","Ksh","Cash","16.07.2022 14:12","4.00","Finished"
"16.07.2022 13:20","Agoi Road, Nairobi","320.00","9.99","0.00","0.00","0.00","Ksh","Cash","16.07.2022 13:51","5.00","Finished"
"16.07.2022 11:37","Kasarani Constituency, Nairobi","670.00","20.50","0.00","0.00","0.00","Ksh","Cash","16.07.2022 12:06","16.00","Finished"
"16.07.2022 01:01","Lane 12, Nairobi","220.00","6.84","0.00","0.00","0.00","Ksh","Cash","16.07.2022 01:17","4.00","Finished"
"16.07.2022 00:27","Donholm Savannah Road, Nairobi","200.00","6.19","0.00","0.00","0.00","Ksh","Cash","16.07.2022 00:42","3.00","Finished"
"15.07.2022 20:49","Kasarani Constituency, Nairobi","660.00","20.44","0.00","0.00","0.00","Ksh","Cash","15.07.2022 21:34","16.00","Finished"
"15.07.2022 18:15","Jambo Apartments Hurlingham, Nairobi, Kenya","880.00","26.73","0.00","0.00","0.00","Ksh","Cash","15.07.2022 19:38","19.00","Finished"
"15.07.2022 17:55","Dennis Pritt Road, Nairobi","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","15.07.2022 18:13","2.00","Finished"
"15.07.2022 16:37","Sandalwood Garden apartments, Argwings Kodhek Road, Nairobi","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","15.07.2022 16:59","2.00","Finished"
"15.07.2022 15:41","Black Friars Apartments, Unnamed Road, Nairobi, Kenya","860.00","26.01","0.00","0.00","0.00","Ksh","Cash","15.07.2022 16:41","19.00","Finished"
"15.07.2022 14:21","Ruiru, Kenya","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","15.07.2022 14:42","3.00","Finished"
"15.07.2022 12:46","Kasarani Constituency, Nairobi City 00200","730.00","22.46","0.00","0.00","0.00","Ksh","Cash","15.07.2022 13:38","16.00","Finished"
"15.07.2022 11:27","Kasarani Mwiki Road, Nairobi","380.00","11.90","0.00","0.00","0.00","Ksh","Cash","15.07.2022 11:49","8.00","Finished"
"15.07.2022 00:07","Kasarani Mwiki Road, Nairobi","200.00","6.17","0.00","0.00","0.00","Ksh","Cash","15.07.2022 00:15","3.00","Finished"
"14.07.2022 22:19","Rhapta Road, Nairobi","470.00","14.51","0.00","0.00","0.00","Ksh","Cash","14.07.2022 22:47","10.00","Finished"
"14.07.2022 21:49","Maziwa, Nairobi","390.00","11.98","0.00","0.00","0.00","Ksh","Cash","14.07.2022 22:17","8.00","Finished"
"14.07.2022 21:18","Jabavu Road, Nairobi","390.00","11.97","0.00","0.00","0.00","Ksh","Cash","14.07.2022 21:43","8.00","Finished"
"14.07.2022 20:33","Kigali Road, Nairobi","290.00","8.92","0.00","0.00","0.00","Ksh","Cash","14.07.2022 20:57","5.00","Finished"
"14.07.2022 19:57","Mugo Kibiru Road, Nairobi","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","14.07.2022 20:14","2.00","Finished"
"14.07.2022 19:28","ACS Plaza, Lenana Road, Nairobi","210.00","6.57","0.00","0.00","0.00","Ksh","Cash","14.07.2022 19:49","3.00","Finished"
"14.07.2022 17:27","Donholm - Harambee Sacco Street 52, Nairobi","720.00","22.16","0.00","0.00","0.00","Ksh","Cash","14.07.2022 18:33","16.00","Finished"
"14.07.2022 15:55","Kayole Spine Road, Nairobi","190.00","5.93","0.00","0.00","0.00","Ksh","Cash","14.07.2022 16:12","3.00","Finished"
"14.07.2022 13:46","Kiambu Road","1020.00","30.77","0.00","0.00","0.00","Ksh","Cash","14.07.2022 15:10","21.00","Finished"
"14.07.2022 12:10","Kasarani Constituency, Nairobi","850.00","25.67","0.00","0.00","0.00","Ksh","Cash","14.07.2022 13:14","24.00","Finished"
"13.07.2022 19:40","Kogo Star Plaza, Nairobi, Kenya","440.00","13.77","0.00","0.00","0.00","Ksh","Cash","13.07.2022 20:13","9.00","Finished"
"13.07.2022 18:42","Moi Avenue Bazaar Plaza, Nairobi","530.00","16.35","0.00","0.00","0.00","Ksh","Cash","13.07.2022 19:19","11.00","Finished"
"13.07.2022 17:45","Mombasa Road 121, Nairobi","450.00","14.08","0.00","0.00","0.00","Ksh","Cash","13.07.2022 18:32","8.00","Finished"
"13.07.2022 17:00","Muhoho Road, Nairobi","360.00","11.24","0.00","0.00","0.00","Ksh","Cash","13.07.2022 17:32","8.00","Finished"
"13.07.2022 15:38","Community Road","970.00","29.08","0.00","0.00","0.00","Ksh","Cash","13.07.2022 16:56","22.00","Finished"
"13.07.2022 13:35","Syokimau Airport Road 156, Nairobi 00200","710.00","21.72","0.00","0.00","0.00","Ksh","Cash","13.07.2022 14:21","16.00","Finished"
"13.07.2022 11:52","Nairobi, Kenya","630.00","16.55","100.00","0.00","0.00","Ksh","Cash","13.07.2022 12:18","12.00","Finished"
