"Order time","Pickup address","Ride price","Booking fee","Toll fee","Cancellation fee","Tip","Currency","Payment method","Payment time","Distance","State"
"23.10.2022 12:09","Kilimani, Nairobi","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","23.10.2022 12:20","2.00","Finished"
"23.10.2022 11:15","Sonia Lane, Nairobi","300.00","9.42","0.00","0.00","0.00","Ksh","Cash","23.10.2022 11:38","6.00","Finished"
"23.10.2022 10:48","River Road, Nairobi","250.00","7.64","0.00","0.00","0.00","Ksh","Cash","23.10.2022 10:59","4.00","Finished"
"23.10.2022 10:03","Oloitoktok Court, Nairobi, Kenya","250.00","7.74","0.00","0.00","0.00","Ksh","Cash","23.10.2022 10:18","5.00","Finished"
"23.10.2022 09:42","Dago Business Centre, Nairobi, Kenya","260.00","8.14","0.00","0.00","0.00","Ksh","Cash","23.10.2022 10:01","5.00","Finished"
"23.10.2022 08:51","Janaat Gardens Apartments, Nairobi, Kenya","340.00","10.40","0.00","0.00","0.00","Ksh","Cash","23.10.2022 09:24","7.00","Finished"
"23.10.2022 08:26","Kilimani, Nairobi","350.00","10.95","0.00","0.00","0.00","Ksh","Cash","23.10.2022 08:52","7.00","Finished"
"23.10.2022 07:45","Koma Rock Estate, Nairobi","540.00","16.68","0.00","0.00","0.00","Ksh","Cash","23.10.2022 08:11","13.00","Finished"
"23.10.2022 06:55","Hill Peak Court, Nairobi","300.00","9.16","0.00","0.00","0.00","Ksh","Cash","23.10.2022 07:18","5.00","Finished"
"23.10.2022 06:05","Manyanja Road, Nairobi","340.00","10.65","0.00","0.00","0.00","Ksh","Cash","23.10.2022 06:20","7.00","Finished"
"23.10.2022 02:30","Moi Drive, Nairobi","390.00","12.01","0.00","0.00","0.00","Ksh","Cash","23.10.2022 02:55","6.00","Finished"
"23.10.2022 00:08","Kimathi Street 6, Nairobi","640.00","19.59","0.00","0.00","0.00","Ksh","Cash","23.10.2022 00:33","13.00","Finished"
"22.10.2022 23:15","Lower Kabete Road, Sarit Centre","580.00","17.69","0.00","0.00","0.00","Ksh","Cash","22.10.2022 23:45","16.00","Finished"
"22.10.2022 21:53","Nairobi, Kenya","1000.00","29.43","0.00","0.00","0.00","Ksh","Cash","22.10.2022 22:38","24.00","Finished"
"22.10.2022 21:28","Messo Estate, Nairobi, Kenya","270.00","8.49","0.00","0.00","0.00","Ksh","Cash","22.10.2022 21:52","5.00","Finished"
"22.10.2022 20:32","Lumumba Drive, Nairobi","230.00","6.91","0.00","0.00","0.00","Ksh","Cash","22.10.2022 20:49","3.00","Finished"
"22.10.2022 18:28","Lumumba 1st Avenue, Nairobi","280.00","8.43","0.00","0.00","0.00","Ksh","Cash","22.10.2022 18:57","5.00","Finished"
"22.10.2022 09:46","Limuru Road, Nairobi","1450.00","41.77","0.00","0.00","0.00","Ksh","Cash","22.10.2022 10:59","36.00","Finished"
"22.10.2022 08:19","Ring Road Parklands Oilibya, Nairobi","610.00","18.76","0.00","0.00","0.00","Ksh","Cash","22.10.2022 08:59","16.00","Finished"
"22.10.2022 07:43","Eastleigh 1st Avenue, Nairobi","460.00","14.34","0.00","0.00","0.00","Ksh","Cash","22.10.2022 08:16","11.00","Finished"
"22.10.2022 07:21","River Road Neno Plaza, 72, Nairobi","270.00","8.18","0.00","0.00","0.00","Ksh","Cash","22.10.2022 07:39","5.00","Finished"
"22.10.2022 07:05","Somerset Westview Nairobi, Lenana Road, Nairobi, Kenya","280.00","8.63","0.00","0.00","0.00","Ksh","Cash","22.10.2022 07:18","5.00","Finished"
"22.10.2022 06:48","Gatundu Crescent, Nairobi","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","22.10.2022 07:01","2.00","Finished"
"22.10.2022 04:57","Sore Road, Nairobi","600.00","18.60","0.00","0.00","0.00","Ksh","Cash","22.10.2022 05:24","15.00","Finished"
"22.10.2022 03:12","Nairobi, Kenya","630.00","19.31","0.00","0.00","0.00","Ksh","Cash","22.10.2022 03:37","16.00","Finished"
"22.10.2022 02:10","Kayole Spine Road, Nairobi","370.00","11.48","0.00","0.00","0.00","Ksh","Cash","22.10.2022 02:40","8.00","Finished"
"21.10.2022 19:46","Kiuu, Kenya","730.00","22.29","0.00","0.00","0.00","Ksh","Cash","21.10.2022 20:26","16.00","Finished"
"21.10.2022 08:26","A2, Nairobi","450.00","13.78","0.00","0.00","0.00","Ksh","Cash","21.10.2022 08:49","9.00","Finished"
"21.10.2022 08:00","Mushembi Road, Nairobi","490.00","15.07","0.00","0.00","0.00","Ksh","Cash","21.10.2022 08:26","13.00","Finished"
"21.10.2022 07:23","Nairobi, Kenya","440.00","13.58","0.00","0.00","0.00","Ksh","Cash","21.10.2022 07:54","8.00","Finished"
"21.10.2022 07:01","Bee Centre, Nairobi","430.00","13.19","0.00","0.00","0.00","Ksh","Cash","21.10.2022 07:20","9.00","Finished"
"21.10.2022 06:07","Baricho Road Amber House, Nairobi","460.00","14.32","0.00","0.00","0.00","Ksh","Cash","21.10.2022 06:37","10.00","Finished"
"21.10.2022 05:43","Sports View Road, Nairobi","540.00","16.66","0.00","0.00","0.00","Ksh","Cash","21.10.2022 06:04","13.00","Finished"
"21.10.2022 00:56","Nairobi South, Nairobi","390.00","12.19","0.00","0.00","0.00","Ksh","Cash","21.10.2022 01:22","8.00","Finished"
"21.10.2022 00:25","ZAWIYA APARTMENTS, Ole Shapara Avenue, Nairobi, Kenya","210.00","6.47","0.00","0.00","0.00","Ksh","Cash","21.10.2022 00:41","4.00","Finished"
"20.10.2022 23:23","Mpambe Foods California, Nairobi","270.00","8.15","0.00","0.00","0.00","Ksh","Cash","20.10.2022 23:42","6.00","Finished"
"20.10.2022 22:33","Greenia Heights, Nairobi, Kenya","400.00","12.32","0.00","0.00","0.00","Ksh","Cash","20.10.2022 23:02","10.00","Finished"
"20.10.2022 22:17","Argwings Kodhek Road Kenol, Nairobi","300.00","9.25","0.00","0.00","0.00","Ksh","Cash","20.10.2022 22:33","6.00","Finished"
"20.10.2022 22:01","Five Stars Road, Nairobi","260.00","8.19","0.00","0.00","0.00","Ksh","Cash","20.10.2022 22:19","5.00","Finished"
"20.10.2022 21:21","Pangani, Nairobi","340.00","10.50","0.00","0.00","0.00","Ksh","Cash","20.10.2022 21:42","7.00","Finished"
"20.10.2022 21:02","Nairobi City, Kenya","360.00","10.86","0.00","0.00","0.00","Ksh","Cash","20.10.2022 21:21","7.00","Finished"
"20.10.2022 10:08","The Safari Park Gardens, Nairobi","590.00","18.34","0.00","0.00","0.00","Ksh","Cash","20.10.2022 10:43","13.00","Finished"
"20.10.2022 00:56","Chai Road, Nairobi","320.00","10.08","0.00","0.00","0.00","Ksh","Cash","20.10.2022 01:09","6.00","Finished"
"20.10.2022 00:30","Ole Odume Road, Nairobi","500.00","15.54","0.00","0.00","0.00","Ksh","Cash","20.10.2022 00:53","11.00","Finished"
"19.10.2022 23:52","Mulawa Court 205, Nairobi","870.00","25.89","0.00","0.00","0.00","Ksh","Cash","20.10.2022 00:28","21.00","Finished"
"19.10.2022 20:56","Eden Road 19, Nairobi","550.00","17.03","0.00","0.00","0.00","Ksh","Cash","19.10.2022 21:21","15.00","Finished"
"19.10.2022 19:53","State House Avenue, Nairobi","590.00","18.36","0.00","0.00","0.00","Ksh","Cash","19.10.2022 20:36","15.00","Finished"
"19.10.2022 19:24","Tigoni Road, Nairobi","210.00","6.59","0.00","0.00","0.00","Ksh","Cash","19.10.2022 19:38","3.00","Finished"
"19.10.2022 18:46","Makindi Road 21784, Nairobi City","290.00","9.07","0.00","0.00","0.00","Ksh",Bolt Payment,"19.10.2022 19:23","4.00","Finished"
"19.10.2022 17:46","Daystar University, Nairobi Campus, Valley Road P.O Box 44400, Nairobi","290.00","9.14","0.00","0.00","0.00","Ksh","Cash","19.10.2022 18:17","5.00","Finished"
"19.10.2022 17:06","45 Matumbato, Wanjamuka Estate, Nairobi, Kenya","250.00","7.73","0.00","0.00","0.00","Ksh","Cash","19.10.2022 17:46","4.00","Finished"
"19.10.2022 16:07","BOMA YANGU NGARA (2), Nairobi, Kenya","590.00","18.28","0.00","0.00","0.00","Ksh","Cash","19.10.2022 16:48","10.00","Finished"
"19.10.2022 15:12","Oluvimu Rd 17, Nairobi","540.00","16.80","0.00","0.00","0.00","Ksh","Cash","19.10.2022 16:07","9.00","Finished"
"19.10.2022 14:30","Eighteenth Street, Nairobi","330.00","10.23","0.00","0.00","0.00","Ksh","Cash","19.10.2022 15:03","7.00","Finished"
"19.10.2022 13:53","Burhan Estate, Nairobi","260.00","8.21","0.00","0.00","0.00","Ksh","Cash","19.10.2022 14:24","3.00","Finished"
"19.10.2022 12:15","Tumaini Estate, Outer Ring Road, Nairobi","390.00","11.96","0.00","0.00","0.00","Ksh","Cash","19.10.2022 12:46","8.00","Finished"
"19.10.2022 11:31","Nyasa Road, Nairobi","390.00","11.98","0.00","0.00","0.00","Ksh","Cash","19.10.2022 11:50","9.00","Finished"
"19.10.2022 10:32","Rose Avenue 1414, Nairobi","190.00","5.76","0.00","0.00","0.00","Ksh","Cash","19.10.2022 10:41","2.00","Finished"
"19.10.2022 09:55","Mama Ngina Street Hilton House, Nairobi","240.00","7.33","0.00","0.00","0.00","Ksh","Cash","19.10.2022 10:19","4.00","Finished"
